Info 0    [00:27:55.523] Starting TS Server
Info 1250 [02:45:03.748] getCompletionsAtPosition: isCompletionListBlocker: 0.0063780006021261215
Info 1251 [02:45:03.748] getCompletionData: Semantic work: 0.03925300016999245
Info 1252 [02:45:03.748] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.050786999985575676
Info 1253 [02:45:03.760] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1254 [02:45:03.807] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 63 structureChanged: false structureIsReused:: Completely Elapsed: 46.37723499909043ms
Info 1255 [02:45:03.807] Different program with same set of files
Info 1256 [02:45:03.807] getCompletionData: Get current token: 0.023909999057650566
Info 1257 [02:45:03.807] getCompletionData: Is inside comment: 0.046261001378297806
Info 1258 [02:45:03.807] getCompletionData: Get previous token: 0.07327800057828426
Info 1259 [02:45:03.808] getCompletionsAtPosition: isCompletionListBlocker: 0.006836999207735062
Info 1260 [02:45:03.808] getCompletionData: Semantic work: 0.05748499929904938
Info 1261 [02:45:03.808] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.04804899916052818
Info 1262 [02:45:04.090] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1263 [02:45:04.162] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 64 structureChanged: false structureIsReused:: Completely Elapsed: 71.44217799976468ms
Info 1264 [02:45:04.162] Different program with same set of files
Info 1265 [02:45:06.316] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1266 [02:45:06.381] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 65 structureChanged: false structureIsReused:: Completely Elapsed: 64.25586700066924ms
Info 1267 [02:45:06.381] Different program with same set of files
Info 1268 [02:45:07.950] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1269 [02:45:08.028] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 66 structureChanged: false structureIsReused:: Completely Elapsed: 77.69076799973845ms
Info 1270 [02:45:08.028] Different program with same set of files
Info 1271 [02:45:09.684] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1272 [02:45:09.738] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 67 structureChanged: false structureIsReused:: Completely Elapsed: 54.044676000252366ms
Info 1273 [02:45:09.738] Different program with same set of files
Info 1274 [02:45:13.341] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1275 [02:45:13.405] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 68 structureChanged: false structureIsReused:: Completely Elapsed: 63.986587999388576ms
Info 1276 [02:45:13.406] Different program with same set of files
Info 1277 [02:45:14.778] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1278 [02:45:14.820] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 41.8738550003618ms
Info 1279 [02:45:14.820] Different program with same set of files
Info 1280 [02:45:15.707] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1281 [02:45:15.798] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 90.75925800018013ms
Info 1282 [02:45:15.798] Different program with same set of files
Info 1283 [02:45:20.931] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1284 [02:45:20.994] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 62.59380599856377ms
Info 1285 [02:45:20.994] Different program with same set of files
Info 1286 [02:45:21.788] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1287 [02:45:21.855] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 66.0251859985292ms
Info 1288 [02:45:21.855] Different program with same set of files
Info 1289 [02:45:22.595] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1290 [02:45:22.684] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 88.85044400021434ms
Info 1291 [02:45:22.685] Different program with same set of files
Info 1292 [02:45:24.579] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1293 [02:45:24.659] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 79.41516999900341ms
Info 1294 [02:45:24.659] Different program with same set of files
Info 1295 [02:45:39.311] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1296 [02:45:39.367] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 56.12003300152719ms
Info 1297 [02:45:39.367] Different program with same set of files
Info 1298 [02:45:54.873] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1299 [02:45:55.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false structureIsReused:: Completely Elapsed: 209.81121900118887ms
Info 1300 [02:45:55.083] Different program with same set of files
Info 1301 [02:45:57.344] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1302 [02:45:57.423] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 79.53240299969912ms
Info 1303 [02:45:57.423] Different program with same set of files
Info 1304 [02:46:03.903] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1305 [02:46:03.970] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 67.01288399845362ms
Info 1306 [02:46:03.971] Different program with same set of files
Info 1307 [02:46:04.922] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1308 [02:46:04.989] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 66.94264999963343ms
Info 1309 [02:46:04.989] Different program with same set of files
Info 1310 [02:46:14.589] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1311 [02:46:14.654] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 64.46940100006759ms
Info 1312 [02:46:14.654] Different program with same set of files
Info 1313 [02:46:15.010] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1314 [02:46:15.057] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 46.55931399948895ms
Info 1315 [02:46:15.057] Different program with same set of files
Info 1316 [02:46:15.344] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1317 [02:46:15.403] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 58.744386000558734ms
Info 1318 [02:46:15.403] Different program with same set of files
Info 1319 [02:46:15.403] getCompletionData: Get current token: 0.023547999560832977
Info 1320 [02:46:15.404] getCompletionData: Is inside comment: 0.045176999643445015
Info 1321 [02:46:15.404] getCompletionData: Get previous token: 0.09619400091469288
Info 1322 [02:46:15.404] getCompletionsAtPosition: isCompletionListBlocker: 0.1616710014641285
Info 1323 [02:46:15.442] Starting updateGraphWorker: Project: /dev/null/autoImportProviderProject1*
Info 1324 [02:46:15.522] Finishing updateGraphWorker: Project: /dev/null/autoImportProviderProject1* Version: 3 structureChanged: true structureIsReused:: Not Elapsed: 79.82265900075436ms
Info 1325 [02:46:15.522] Project '/dev/null/autoImportProviderProject1*' (AutoImportProvider)
Info 1326 [02:46:15.522] 	Files (382)

Info 1327 [02:46:15.522] -----------------------------------------------
Info 1328 [02:46:15.523] getExportInfoMap: cache miss or empty; calculating new results
Info 1329 [02:46:15.744] forEachExternalModuleToImportFrom autoImportProvider: 150.62390800006688
Info 1330 [02:46:15.744] getExportInfoMap: done in 329.9714349992573 ms
Info 1331 [02:46:15.822] collectAutoImports: resolved 14 module specifiers, plus 0 ambient and -204 from cache
Info 1332 [02:46:15.822] collectAutoImports: response is complete
Info 1333 [02:46:15.822] collectAutoImports: 77.11593800038099
Info 1334 [02:46:15.822] getCompletionData: Semantic work: 417.9493419993669
Info 1335 [02:46:15.851] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 28.43867599964142
Info 1336 [02:46:15.860] getCompletionData: Get current token: 0.01991399936378002
Info 1337 [02:46:15.860] getCompletionData: Is inside comment: 0.03648199886083603
Info 1338 [02:46:15.860] getCompletionData: Get previous token: 0.05522399954497814
Info 1339 [02:46:15.860] getCompletionsAtPosition: isCompletionListBlocker: 0.007055999711155891
Info 1340 [02:46:15.864] getExportInfoMap: cache hit
Info 1341 [02:46:15.902] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 58 from cache
Info 1342 [02:46:15.902] collectAutoImports: response is complete
Info 1343 [02:46:15.902] collectAutoImports: 38.166655000299215
Info 1344 [02:46:15.902] getCompletionData: Semantic work: 42.17436400055885
Info 1345 [02:46:15.923] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 20.05979000031948
Info 1346 [02:46:15.930] getCompletionData: Get current token: 0.019845999777317047
Info 1347 [02:46:15.930] getCompletionData: Is inside comment: 0.037025000900030136
Info 1348 [02:46:15.930] getCompletionData: Get previous token: 0.0556079987436533
Info 1349 [02:46:15.930] getCompletionsAtPosition: isCompletionListBlocker: 0.007833000272512436
Info 1350 [02:46:15.947] getExportInfoMap: cache hit
Info 1351 [02:46:15.974] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 58 from cache
Info 1352 [02:46:15.974] collectAutoImports: response is complete
Info 1353 [02:46:15.974] collectAutoImports: 26.856255000457168
Info 1354 [02:46:15.974] getCompletionData: Semantic work: 44.19914299994707
Info 1355 [02:46:16.000] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 26.026094000786543
Info 1356 [02:46:16.008] getCompletionData: Get current token: 0.03271099925041199
Info 1357 [02:46:16.008] getCompletionData: Is inside comment: 0.054992999881505966
Info 1358 [02:46:16.008] getCompletionData: Get previous token: 0.08739000000059605
Info 1359 [02:46:16.008] getCompletionsAtPosition: isCompletionListBlocker: 0.008592000231146812
Info 1360 [02:46:16.015] getExportInfoMap: cache hit
Info 1361 [02:46:16.038] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 58 from cache
Info 1362 [02:46:16.039] collectAutoImports: response is complete
Info 1363 [02:46:16.039] collectAutoImports: 23.18062900006771
Info 1364 [02:46:16.039] getCompletionData: Semantic work: 30.117897000163794
Info 1365 [02:46:16.060] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 21.594537999480963
Info 1366 [02:46:16.066] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1367 [02:46:16.111] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 44.90859999880195ms
Info 1368 [02:46:16.111] Different program with same set of files
Info 1369 [02:46:16.111] getCompletionData: Get current token: 0.018964000046253204
Info 1370 [02:46:16.111] getCompletionData: Is inside comment: 0.03606799989938736
Info 1371 [02:46:16.111] getCompletionData: Get previous token: 0.05506900139153004
Info 1372 [02:46:16.112] getCompletionsAtPosition: isCompletionListBlocker: 0.00544700026512146
Info 1373 [02:46:16.117] getExportInfoMap: cache hit
Info 1374 [02:46:16.176] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 42 from cache
Info 1375 [02:46:16.176] collectAutoImports: response is complete
Info 1376 [02:46:16.176] collectAutoImports: 59.04019000008702
Info 1377 [02:46:16.176] getCompletionData: Semantic work: 64.41550599969923
Info 1378 [02:46:16.197] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 21.090840000659227
Info 1379 [02:46:16.204] getCompletionData: Get current token: 0.03878600150346756
Info 1380 [02:46:16.204] getCompletionData: Is inside comment: 0.06442599929869175
Info 1381 [02:46:16.204] getCompletionData: Get previous token: 0.161701999604702
Info 1382 [02:46:16.205] getCompletionsAtPosition: isCompletionListBlocker: 0.010278001427650452
Info 1383 [02:46:16.211] getExportInfoMap: cache hit
Info 1384 [02:46:16.227] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 42 from cache
Info 1385 [02:46:16.227] collectAutoImports: response is complete
Info 1386 [02:46:16.227] collectAutoImports: 15.785114001482725
Info 1387 [02:46:16.227] getCompletionData: Semantic work: 22.496203999966383
Info 1388 [02:46:16.245] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 17.79764600098133
Info 1389 [02:46:16.251] getCompletionData: Get current token: 0.03228200040757656
Info 1390 [02:46:16.251] getCompletionData: Is inside comment: 0.051878999918699265
Info 1391 [02:46:16.251] getCompletionData: Get previous token: 0.07895300164818764
Info 1392 [02:46:16.251] getCompletionsAtPosition: isCompletionListBlocker: 0.008413000032305717
Info 1393 [02:46:16.256] getExportInfoMap: cache hit
Info 1394 [02:46:16.271] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 42 from cache
Info 1395 [02:46:16.271] collectAutoImports: response is complete
Info 1396 [02:46:16.271] collectAutoImports: 15.155966999009252
Info 1397 [02:46:16.271] getCompletionData: Semantic work: 20.005843000486493
Info 1398 [02:46:16.285] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.177924999967217
Info 1399 [02:46:16.290] getCompletionData: Get current token: 0.01958799920976162
Info 1400 [02:46:16.290] getCompletionData: Is inside comment: 0.03211500123143196
Info 1401 [02:46:16.290] getCompletionData: Get previous token: 0.04758699983358383
Info 1402 [02:46:16.290] getCompletionsAtPosition: isCompletionListBlocker: 0.007779000326991081
Info 1403 [02:46:16.296] getExportInfoMap: cache hit
Info 1404 [02:46:16.316] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 42 from cache
Info 1405 [02:46:16.316] collectAutoImports: response is complete
Info 1406 [02:46:16.316] collectAutoImports: 20.45538599975407
Info 1407 [02:46:16.316] getCompletionData: Semantic work: 26.285563999786973
Info 1408 [02:46:16.324] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.610655000433326
Info 1409 [02:46:16.327] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
